0.78 0.78 0.78 0.78 0.78 
0.772 0.772 0.772 0.752 0.732 
1.0 1.0 1.0 1.0 1.0 
0.73 0.73 0.725 0.725 0.725 
1.0 1.0 1.0 1.0 1.0 
0.1 0.1 0.09444444444444444 0.09 0.0 
0.11166666666666666 0.11166666666666666 0.11166666666666666 0.1111111111111111 0.11055555555555556 
0.020987654320987655 0.019753086419753086 0.01950617283950617 0.01950617283950617 0.01950617283950617 
0.026851851851851852 0.02675925925925926 0.026666666666666665 0.026574074074074073 0.026481481481481484 
0.37666666666666665 0.35833333333333334 0.3433333333333334 0.3133333333333333 0.30333333333333334 
0.49333333333333335 0.49333333333333335 0.48666666666666664 0.47 0.4666666666666666 
0.345 0.34 0.325 0.3 0.295 
0.2533333333333333 0.2533333333333333 0.2533333333333333 0.2533333333333333 0.2533333333333333 
0.33666666666666667 0.33333333333333337 0.33333333333333337 0.32666666666666666 0.32666666666666666 
0.1775 0.1775 0.1775 0.1775 0.1775 
0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 0.26666666666666666 
0.16 0.16 0.16 0.16 0.16 
0.09666666666666666 0.09666666666666666 0.09666666666666666 0.09666666666666666 0.09666666666666666 
0.19333333333333333 0.19333333333333333 0.19333333333333333 0.19333333333333333 0.19333333333333333 
0.1275 0.1275 0.1275 0.1275 0.1275 
